,NUP,NDO,NST,NSEA,AST,BUP,BSEA,PP,MSS,chi
7008,0.1522952736344989,-0.1028736746146134,-0.1230566874038961,-0.08694629229188297,2.0933361840081397,5.0718871972905335,3.5268283870083432,2.9770930501428885,0.3747111602357812,110.74000830028038
7009,0.1371746314453516,-0.106770236281462,-0.1311601178531918,-0.08773666540923143,2.1717861094635813,4.318479750095799,3.269739880363931,2.831333573320939,0.3669593369062929,108.60001336360031
7010,0.09709719920251016,-0.1088356210818903,-0.1149808818317076,-0.059875478674783475,2.230018634926711,3.47000683389095,2.5598603004441167,4.174105086664712,0.4668625497270673,110.58412813460968
7015,0.05423112468122431,-0.08855953490943846,-0.1224945812629125,-0.03135291784698667,2.2057200557342216,2.647694663611484,1.303989944158911,2.7437396392885294,0.2652434960551006,117.72819771153208
7016,0.1221015784609984,-0.1111007732627114,-0.16044074672713401,-0.07145537058451276,2.7364628814712693,4.3179736775875845,2.98754697989903,2.519989063576685,0.3074278797299352,115.39009182238684
7019,0.1292552903619441,-0.11133952119869599,-0.1103549092966658,-0.0802507152942161,1.960737034374721,4.236058062762426,3.1475978942529435,4.026398840520107,0.4830155788991033,107.68962144711521
7020,0.1280043638186268,-0.1130478776653318,-0.118892770514456,-0.07178274393980144,2.2905051557968847,4.177978960452261,2.785084644342406,3.5061984038931344,0.4249234790959048,108.90834710453024
7022,0.1147449198857812,-0.1155708076081667,-0.1181993641189581,-0.07328152768067847,2.150010335631269,3.585078760569147,2.8607816318143184,3.5694427811032523,0.4295772628430735,106.87937845547935
7024,0.06078819981812687,-0.08935348622963074,-0.1084174478639414,-0.038517608201822,2.1445632864446766,2.275198769403123,1.1541143469943742,2.0768338849402133,0.2033525721392686,115.68429926050995
7027,0.06379224588549468,-0.09911038060417016,-0.1010725370243737,-0.03312634565393585,2.02918342545645,2.8488439168677435,1.407998669287258,3.138337787794959,0.3123627533091479,111.41505672948398
7028,0.0803545557634925,-0.1048361717857696,-0.0671242526356425,-0.05499819465581398,1.519708781432232,2.59795188526981,2.085809411915976,4.530486163726092,0.5044416014859602,119.59382224755998
7029,0.1066052222472237,-0.10968104726288,-0.1072513668102305,-0.06215319384440349,1.997831331009781,3.762578318599819,2.730817844590007,3.241490855925811,0.3753861058393547,107.02704816553695
7030,0.07093444774201572,-0.0787873705085779,-0.09784482145011256,-0.04196903071975695,1.9085246326408831,3.289272195652728,1.7535836201253832,3.410845223582115,0.3497829808552331,119.59212736284869
7034,0.1022161473563686,-0.122356256870738,-0.0976719492225296,-0.06005618794575825,1.922568589116932,3.4920292296580766,2.370355424078254,3.265567685905835,0.4125867112740324,111.68870705462496
7037,0.1011405232135742,-0.1076014212786262,-0.135867031480644,-0.05580773972397447,2.326599481816296,4.178995061128896,2.863921512773658,1.887468308256217,0.1931393495418294,115.54880196701242
7039,0.1364304275793726,-0.1059177587465125,-0.1474881538473451,-0.07672807110691028,2.649817821671544,3.948390895459923,2.1274949096662787,3.120662423576829,0.4192100837708616,118.2538530508493
7040,0.1082645126966269,-0.0972411809626752,-0.1143701461572605,-0.05909135733874964,2.287704240990978,4.064118296004842,2.3808852755166,4.013276044878377,0.4324402499669234,109.84267245147673
7042,0.1355715698643854,-0.1146822601386613,-0.1457556429700201,-0.08200064879624676,2.4198374081992946,4.4707738571729365,3.49978136917289,3.3748662496554718,0.4065853152859929,109.53342335815084
7043,0.0984852836834707,-0.1056544941897556,-0.1025692976015189,-0.060901098884729186,1.761641806367681,3.571488493506457,2.557821079809865,2.421861766878803,0.2890885599912957,110.66945170998238
7048,0.1042886614434765,-0.09825107780883482,-0.1218618800069747,-0.0528391965296951,2.2856052383289143,3.76228189786096,1.8624991698376432,2.4899570896250283,0.2846351288582556,108.00804560695907
7049,0.1111346244736802,-0.09007201356961013,-0.1162831205217872,-0.05252418274776725,2.078209930210647,4.291899646601848,2.152306028998096,2.8214732182779336,0.32250569785058003,114.10287191637322
7050,0.09862434201059206,-0.1095342012591985,-0.1155774470186378,-0.06488945620332423,2.0669741685105265,3.453442914546092,2.5931787998037863,2.464672678636089,0.296255143640758,108.11526675895678
7051,0.1023193035309199,-0.11961682679064502,-0.08497599118134241,-0.067017953263661,1.657444754777611,3.4518085536964764,2.7536678005768387,2.863213122430297,0.3526332538725069,109.50678724281708
7053,0.1243136411776569,-0.09978510365494464,-0.1360044337514565,-0.0790085064027676,2.361784200621692,4.431968365379898,3.4409857765270035,3.165813614757544,0.3774831262833146,113.62214264131808
7058,0.1147882952566118,-0.1129689103842095,-0.1653621477679592,-0.06381557060973543,2.833487584267528,3.700768345286641,2.214858939464022,2.9290331989463723,0.3577722171445787,112.22122064300741
7060,0.08845150538551984,-0.09518947403004244,-0.1343028236003388,-0.04069931977336515,2.353202685280633,3.4245137109124237,1.444896795906034,2.8404184184983183,0.3030871788732725,113.28322888782655
7062,0.09570994179661772,-0.0928026813287598,-0.1236876638455824,-0.06079657355277868,2.111358567581424,3.4008082887151585,2.070174773574444,2.552635141010309,0.2966512904438394,115.01318625281175
7063,0.1612755710356238,-0.11809572130095698,-0.1272304789966143,-0.09194575954946936,2.182114141711121,4.84084253349666,3.030420610191899,2.362043739263418,0.3442755919564905,117.25265793773457
7065,0.1203769534680729,-0.1227016618941704,-0.1532983087560327,-0.07546854013297416,2.3880290881963067,3.3509071594888105,2.448641152654836,2.5065001876613757,0.3488727468113482,111.97489971685964
7068,0.1079312023963592,-0.12739536994752002,-0.1292720719958795,-0.06380085165344057,2.309815023931009,2.9524238651341164,1.863184480236994,2.922920210227608,0.3906302293509248,113.36818900218456
7069,0.07331227428294268,-0.11566411844878699,-0.08510052133344552,-0.04334208245325988,1.749993375656383,2.3221663883465262,1.372193680181493,1.889424003080628,0.2226641579442283,118.39413081105181
7075,0.1033286421287116,-0.1191631357784211,-0.09242312210933826,-0.05046353401631802,1.806254699532542,4.205164743015406,2.847616712481902,2.334205903281755,0.2435640304690187,115.28599566679868
7076,0.1071644107825435,-0.09987894007584593,-0.1022686243539529,-0.05835042359297288,2.07127778615425,3.6110113133305712,2.037106578753724,4.688247630645682,0.5266460786813819,113.849695056752
7077,0.1159189861634588,-0.1196030430485844,-0.1164593897540033,-0.06654827890730687,2.13007574041809,3.1450593988818083,2.0877982096380467,3.595186860141312,0.4426104878308438,115.76204886654396
7078,0.1355507199542306,-0.1133259450876588,-0.1446321013741727,-0.08108480215302763,2.50871297765894,4.646893145232076,3.572055134499493,3.1412264082786967,0.3785039494672668,111.87179649018353
7081,0.11846898429938199,-0.1043507071169188,-0.1096901575739315,-0.07712994879347881,1.868574259914988,3.8556475094821567,3.015873802881341,3.2559250001404334,0.4094526275318823,111.79341648148464
7084,0.1008753952591863,-0.1243686417403784,-0.1282726402824349,-0.05974643038720439,2.29421759163431,3.6304585406218552,2.617793166631418,2.371111538808847,0.3003051824544153,114.6350561711458
7088,0.132442595119562,-0.1019063849182491,-0.1265383628072427,-0.0795675865732848,2.298441451466266,4.210443640354264,2.8664980929596204,4.669946551066009,0.5564159429900191,113.26366792545818
7094,0.1507112945769986,-0.1128867985009257,-0.1686576582354908,-0.08958710156818772,2.700800521981579,4.643786667822399,3.503572419522324,3.649665573425814,0.4572697026169987,114.59469496111984
7100,0.07116492476391484,-0.09713401031538953,-0.1389248004686607,-0.03531269318793311,2.387145958452817,3.3223652238476697,1.7527017173936417,3.079545717568346,0.2998077234757298,113.77160764542386
7102,0.09606282517742462,-0.09684606124715604,-0.1144266846775912,-0.050450273927982486,2.217272632232746,3.333790249231726,1.5847291560118133,3.1755032245143364,0.3573132731472405,108.68876693685968
7103,0.1003039057504897,-0.1186568148799494,-0.08760648305764399,-0.06620566094140136,1.7831977927841591,3.282714937473477,2.8338828613548035,3.4892456656438973,0.4102135269244178,109.35423579665279
7104,0.1212103777539161,-0.09798424291700343,-0.122837926093015,-0.06620648608130215,2.187708949067253,4.706561177874726,3.028657789669478,3.22443205750247,0.3560830474321813,109.36458588166995
7105,0.12389148858767599,-0.1179814253285089,-0.1340392796732321,-0.08086522549019402,2.33840773496443,3.600569764133023,2.8576840477668117,4.152692735545731,0.521019468261775,110.6310647376107
7107,0.1423800243928311,-0.1198228627365218,-0.1014360183917633,-0.05956708772324022,1.938162905064076,5.120973046820192,2.6158511507177167,3.15403832761231,0.3657854618060401,120.06917429714626
7110,0.1430281374516101,-0.1057246722854342,-0.1238806088750916,-0.0786977933094965,2.14161914843988,4.444889235386177,2.863461924964563,2.387635770174042,0.3200397200153806,112.6802924054779
7112,0.1262011861522532,-0.1055807409138255,-0.1153978805438289,-0.06374763844773562,2.303034986685156,3.94567954964824,1.972884091782071,2.436427267874115,0.3114211799110561,114.6173145976355
7113,0.09344543854722824,-0.1103556808340218,-0.1107008051843604,-0.06263857375112444,2.0543268486580537,3.014428179426715,2.278783942627701,2.053163146397955,0.2640556217190384,116.89782845275688
7114,0.0966570964347285,-0.1090230494594053,-0.116561171141757,-0.06689786387055391,2.187718793728738,3.1379162869894506,2.4094100544619543,4.045993619687426,0.4877791894066604,110.72212406534298
7115,0.1079904612614658,-0.0996209180081434,-0.1241428323806933,-0.0662111375253327,2.049572398374985,3.4998080297579377,2.395383139592375,3.178240021118163,0.3846016237947804,111.40018485561295
7117,0.1358153418486279,-0.1011285913721056,-0.1444416352422903,-0.08064741273159562,2.382652781892832,4.21872686221827,2.8379735188236155,3.876878069852767,0.4777622207532733,110.10458080339623
7122,0.0978341327931666,-0.08914484081480281,-0.1098731954363026,-0.05071323822116646,2.049516192922693,3.922395089727317,2.314924125168982,4.137293264764722,0.42886753941329797,116.58670172238962
7124,0.1099665468358042,-0.08563937868784488,-0.1521163412707468,-0.0544780549573963,2.5987755023211183,4.084281397143041,1.997352593281692,2.265894815698086,0.2349628353874679,114.296959828129
7125,0.08127589859987712,-0.1100888443608165,-0.1454264133805027,-0.055116645753613434,2.3654729431097548,3.4009062419104312,2.769525888393098,2.187334755490955,0.2356471739141634,118.29864153393629
7126,0.1153526430195227,-0.1104747331240099,-0.1289291024650952,-0.0629482898455037,2.253039188542105,3.734458924767666,2.218472372934273,2.229704973134071,0.2814825404678605,108.12728853007731
7128,0.07534510843923113,-0.09192106727342178,-0.09306603812120604,-0.04094768870646333,1.839945611518003,3.400020146178317,1.941569091291228,3.321489336670913,0.3525399176028838,116.73121488192518
7131,0.09897258844059886,-0.09010540490916734,-0.1282242016281726,-0.061783800923097376,2.3449629294328083,3.563637879682738,2.471477085485179,4.111907162260666,0.4376960162645279,110.78288328835563
7132,0.1115175393809811,-0.1148207248405106,-0.1462045975247769,-0.06760644512555856,2.446782501827987,3.5216190958704447,2.4029185612398702,2.530402126453066,0.3298231950824517,108.9556303655688
7133,0.08360201326820611,-0.1022836186837245,-0.0992246079118512,-0.05170901458504484,1.933419361390773,2.715586976182053,1.885976335614522,3.6954421147942815,0.41320726364370103,109.97074443193566
7135,0.1049272379794158,-0.1201578908141142,-0.1016569947859036,-0.056909028344392563,2.070898484960489,3.561450113322823,2.068321746613317,3.513432096084216,0.4196057862179125,111.72479562740601
7136,0.1156523871985171,-0.112779439373575,-0.11361718566648599,-0.05669428146916833,2.07369994500725,4.227613927493122,2.412627222065121,2.411092655515336,0.2743305220591647,108.8027177656218
7137,0.1694733167215131,-0.1151990786064852,-0.1306581339086897,-0.08832623547485685,2.192401042299299,5.737675422969429,3.67697801311891,2.349069247060859,0.3194861324573844,122.37347360824378
7138,0.08490285776789303,-0.1172720130761129,-0.1284045305363611,-0.05395315210915935,2.335921368786735,2.3900872412506486,1.74098631981731,2.517090293067928,0.3115133192810269,112.55960269076247
7140,0.056548264847078686,-0.1041680522364167,-0.08229513335349192,-0.03250901139986713,1.7530539128274751,2.2773929517209006,1.3868817478202302,2.826513495338658,0.2940052089899151,116.50403207726144
7141,0.10159344990684,-0.07690552589359566,-0.1114947114415959,-0.04884707809200031,2.008861329867152,4.3122033359387215,2.085892211726728,2.9515470156847,0.3024411846184996,115.94625700404863
7142,0.1340415891551107,-0.1203527916542789,-0.1423155259959353,-0.08763011523495359,2.651436795512639,3.719899194811792,2.969815564989453,3.1099194590753,0.426195253683749,120.82649375581627
7143,0.1029058132159577,-0.1139228002094946,-0.1114251299048335,-0.05681743636962521,2.128273657344811,3.518692999998799,1.9735556610021727,2.8436932094567884,0.3387728003332746,109.96861245725424
7144,0.08994669252557858,-0.0917370191482244,-0.1551647707962842,-0.04645254721022063,2.534941663195318,3.659143982542007,1.9638364746051808,2.436065894504366,0.2569491662906067,112.12135923581812
7145,0.1088891506458833,-0.09353942483985796,-0.14606987368443697,-0.062396826714696485,2.653066426771493,3.638136408303121,2.029326866714234,4.615986096966859,0.5208303146467161,115.78872327947359
7146,0.1343324405399043,-0.09343202009457173,-0.1345454110841415,-0.0834445080657377,2.202082127704873,4.5806451123248335,3.4345807829727484,3.551641162831292,0.4165631259506847,113.78134827643164
7147,0.05958741489165729,-0.1009344133419498,-0.102638964187199,-0.031158656749881983,2.051022404921269,2.235837707083737,0.9967486032303616,2.999958312939965,0.3052354179177613,112.89126906178959
7148,0.1024556024193667,-0.0987466646541361,-0.1009062621259081,-0.05966568838313509,1.981786260759704,4.111048551551282,2.807829445061789,3.4195571362579065,0.3903762961711962,114.18754251268429
7150,0.1240313241770457,-0.1061431260703523,-0.1033115922290793,-0.0641995960537956,1.94328747010227,4.0152060991460266,1.959993103883776,3.534975503580947,0.4658255789954049,121.94648276633714
7151,0.09566025731579432,-0.0838924496414,-0.1338072254788015,-0.05007650755962385,2.328149521881747,3.615356472630357,1.738194039496586,3.08879297682736,0.3541973808212078,116.5092093843424
7152,0.0766207824918869,-0.09623333444513188,-0.08918800843652586,-0.05011014104237727,1.870491011843993,3.1591465137706805,2.3492055947842347,3.629159896340541,0.3670047497659749,113.03856220143619
7154,0.08915286801802133,-0.08023473807429228,-0.10982591320173099,-0.046698564028899235,2.035518997763031,4.130219467571182,2.3677605968737367,3.5278881860830587,0.3565827357912298,120.32888187249156
7155,0.1048494369469934,-0.08840863622624934,-0.1128704675005551,-0.060885031739532476,2.0203111864938967,3.606387294624888,2.153157353313759,1.9362936557760384,0.2250520092902173,118.855475725644
7156,0.1288526625345278,-0.10682109956490099,-0.1301560448338589,-0.08161712309322908,2.2821566582561896,4.103511459781926,2.816935619678967,2.506189736673852,0.3366280780929789,111.19330097977794
7157,0.12516817320925902,-0.10167147637412802,-0.1223829288129396,-0.06626484156634105,2.1936018686048997,4.513471504287762,3.09620500747816,2.372425705326521,0.2536107711431627,115.1400522977147
